Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
12/13/2024,MSN,Regulator set to limit card fees after Visa and Mastercard price hikes,The UK's payments regulator has confirmed plans to introduce price caps on card fees paid by British merchants when European consumers make online purchases...,https://www.msn.com/en-us/money/personalfinance/regulator-set-to-limit-card-fees-after-visa-and-mastercard-price-hikes/ar-AA1vNajz?ocid=finance-verthp-feeds,0.5,NEGATIVE,0.9923,0.5116666666666667,NEGATIVE,0.9873
12/13/2024,The Coin Republic,"WhiteBIT, Visa Launch Nova Debit Card: Why Are Crypto Traders Excited?","WhiteBIT, a European cryptocurrency exchange is now partnering with Visa to present the WhiteBIT Nova debit card.",https://www.thecoinrepublic.com/2024/12/13/whitebit-visa-launch-nova-debit-card-why-are-crypto-traders-excited/,0.5075000000000001,NEGATIVE,0.992,0.5061111111111111,NEGATIVE,0.9225
12/13/2024,India TV News,MEA on reports of granting of Indian visas in Canada: 'Another example of Canadian media's disinformation',The MEA spokesperson said that India reserves the legitimate right to deny visas to those who don't respect the country's territorial integrity.,https://www.indiatvnews.com/news/india/mea-on-reports-of-granting-of-indian-visas-in-canada-another-example-of-canadian-media-disinformation-2024-12-13-966090,0.5466666666666667,NEGATIVE,0.9989,0.5045454545454545,NEGATIVE,0.9739
12/13/2024,YouTube · Aaj TV Official,"Thailand introduces E-Visa service for Pakistanis, Afghan - Aaj News","AajNews #Thailand #BreakingNews #EVisa Thailand introduces E-Visa service for Pakistanis, Afghan - 13 Dec, 2024 - Aaj News The Aaj News brings you impartial...",https://www.youtube.com/watch?v=g46OSPDW4wk,0.5029999999999999,POSITIVE,0.5109,0.535,POSITIVE,0.9779
12/13/2024,Zee News,Foreign Interference: MEA Slams Canada Over Media Reports Of Indias Visa Denial To Khalistan Sympathisers,India on Friday termed the Canadian media reports related to the denial of visas to Khalistan sympathisers as 'another example of Canadian media's...,https://zeenews.india.com/india/foreign-interference-mea-slams-canada-over-media-reports-of-indias-visa-denial-to-khalistan-sympathisers-2831438.html,0.5425,NEGATIVE,0.9982,0.49875,NEGATIVE,0.9995
12/13/2024,The PIE News,UK government removes visa-free travel for Colombians,The UK has reinstated the visitor visa requirement for Colombian students studying for six months or less.,https://thepienews.com/uk-bound-colombian-students-to-be-impacted-by-new-visa-rules/,0.5425,NEGATIVE,0.9859,0.5114285714285715,NEGATIVE,0.9323
12/13/2024,Jagran English,"Europe's Visa Free Travel Widens To Romania, Bulgaria; Land Border Checks To End From January 1",EU and NATO alliance members Romania and Bulgaria partly joined Schengen in March after an agreement with Austria. While air and maritime checks for Romania...,https://english.jagran.com/world/europe-schengen-visa-travel-widens-to-romania-bulgaria-land-border-checks-to-end-from-january-1-10206640,0.5025,NEGATIVE,0.9289,0.5170833333333333,NEGATIVE,0.7486
12/13/2024,Беларусь сегодня,Visa-free entry to Belarus for Europeans extended until end of 2025,"Visa-free entry to Belarus for citizens of European countries has been extended until the end of 2025, sb.by reports citing the Telegram ...",https://www.sb.by/en/visa-free-entry-to-belarus-for-europeans-extended-until-end-of-2025.html,0.5,NEGATIVE,0.8753,0.5107142857142857,NEGATIVE,0.9568
12/13/2024,The Indian Express,Decline in UK’s immigration also because of drop in student dependent visas,"As a result of changes in visa policies, the number of international students registered a drop in the following months.",https://indianexpress.com/article/education/study-abroad/decline-in-uks-immigration-also-because-of-drop-in-student-dependent-visas-9697343/,0.5225,NEGATIVE,0.994,0.5231250000000001,NEGATIVE,0.9991
12/13/2024,Times of India,'Akin to foreign interference': India slams Canada's disinformation campaign over visa denial,India News: India has rejected Canadian media reports accusing it of using visa denials to interfere in Canada's internal affairs.,https://timesofindia.indiatimes.com/india/akin-to-foreign-interference-india-slams-canadas-disinformation-campaign-over-visa-denial/articleshow/116289211.cms,0.54,NEGATIVE,0.9834,0.509,NEGATIVE,0.9779
12/13/2024,Blockchain Magazine,"CoinZoom Issues Over 114,000 Crypto Visa Debit Cards In Less Than One Month","Salt Lake City, Utah, December 12th, 2024, Chainwire. CoinZoom, a leading global fintech and payments company, is excited to announce: issuing over 114,000...",https://blockchainmagazine.com/coinzoom-issues-over-114000-crypto-visa-debit-cards-in-less-than-one-month/,0.5025,NEGATIVE,0.9996,0.5127777777777778,POSITIVE,0.8219
12/13/2024,Al Mayadeen English,Two IOF soldiers Australia visas denied over 'war crimes' questions,The visa issues come amid growing protests in Sydney calling for stronger action on the ongoing Israeli genocide in Gaza.,https://english.almayadeen.net/news/politics/two-iof-soldiers-australia-visas-denied-over--war-crimes--qu,0.5016666666666666,NEGATIVE,0.9863,0.5138888888888888,NEGATIVE,0.9836
12/13/2024,Global New Light Of Myanmar,Thailand allows e-visa system for Myanmar nationals as of 1 January,The Royal Thai Embassy in Myanmar announced that Myanmar nationals and other foreign nationals in Myanmar are eligible to apply visa by new e-visa system...,https://www.gnlm.com.mm/244212-2/,0.6312500000000001,NEGATIVE,0.8031,0.519375,NEGATIVE,0.8279
12/13/2024,mint,"India-Canada row: MEA quashes reports of Indian Visas being granted to Canadians, calls it ‘disinformation campaign’ | Today News","Amid India-Canada diplomatic tensions, the Ministry of External Affairs on Friday quashed reports of Indian Visas being granted to Canadians.",https://www.livemint.com/news/india/indiacanada-row-mea-quashes-reports-of-indian-visas-being-granted-to-canadians-calls-it-disinformation-campaign-11734088719287.html,0.5,NEGATIVE,0.9981,0.5233333333333333,NEGATIVE,0.9891
12/13/2024,The Economic Times,'Disinformation campaign to malign India': MEA on Canadian media report on visa-halt for Khalistanis,India's Ministry of External Affairs (MEA) rejected Canadian media reports claiming visa denials to Khalistani activists. MEA spokesperson Randhir Jaiswal...,https://m.economictimes.com/news/india/disinformation-campaign-to-malign-india-mea-on-canadian-media-report-on-visa-halt-for-khalistanis/articleshow/116289454.cms,0.525,NEGATIVE,0.9992,0.505,NEGATIVE,0.993
12/13/2024,Curly Tales,8 Last-Minute Visa-Free Countries Indians Can Visit For A Relaxing Year-End Getaway!,"From tropical beaches to wildlife safaris, discover the best last-minute visa-free countries for Indians to travel this year-end.",https://curlytales.com/last-minute-visa-free-countries-indians-can-visit-for-a-relaxing-year-end-getaway/,0.5,POSITIVE,0.981,0.5786363636363635,POSITIVE,0.9965
12/13/2024,India TV News,UAE Golden Visa: How will Indian investors get benefits in Dubai? All you need to know,UAE Golden Visa: The price of a golden visa can vary depending on whether you plan on filling out the documentation and completing the application yourself...,https://www.indiatvnews.com/business/news/uae-golden-visa-how-will-indian-investors-get-benefits-in-dubai-all-you-need-to-know-eligibility-rules-criteria-business-news-latest-updates-2024-12-13-966068,0.5466666666666667,POSITIVE,0.6851,0.521,NEGATIVE,0.7862
12/13/2024,Middle East Eye,Israeli soldiers denied entry into Australia following war crimes visa questions,Troops face scrutiny in Australian visa applications over their potential involvement in genocidal acts. Protesters wave Palestinian flags during a...,https://www.middleeasteye.net/news/israeli-soldiers-denied-visa-australia-following-war-crimes-questions,0.5083333333333333,NEGATIVE,0.981,0.5065,NEGATIVE,0.9926
12/13/2024,MSN,Mastercard and Visa fees set to be capped after shoppers hit with huge hikes,The Payment Systems Regulator is concerned about charges set by Visa and Mastercard on online transactions between the UK and European Economic Area.,https://www.msn.com/en-gb/money/other/mastercard-and-visa-fees-set-to-be-capped-after-shoppers-hit-with-huge-hikes/ar-AA1vNtp2?ocid=finance-verthp-feeds,0.5,NEGATIVE,0.9608,0.5055555555555555,NEGATIVE,0.7959
12/13/2024,DW,US bans visas for Georgians accused of undermining democracy,"The US banned the issuance of visas to about 20 people responsible for ""undermining democracy"" the former Soviet republic. It comes as lawmakers prepare to...",https://www.dw.com/en/us-bans-visas-for-georgians-accused-of-undermining-democracy/a-71045338,0.5,NEGATIVE,0.9968,0.5121428571428571,NEGATIVE,0.9963
12/13/2024,Outlook Traveller,"Thailand e-Visa To Be Available For Indian Travellers From January 1, 2025, Onwards","Thailand e-Visa: Thailand will launch e-visa facilities for Indian passport holders from January 1, 2025, streamlining applications with a 14-day processing...",https://www.outlooktraveller.com/whats-new/thailand-e-visa-to-be-available-for-indian-travellers-from-january-1-2025-onwards,0.505,POSITIVE,0.7756,0.52,POSITIVE,0.9711
12/13/2024,Marksmen Daily,Thailand launches e-visa for Indian travelers from January 2025,"In a significant development, the Royal Thai Embassy in New Delhi has announced the launch of e-visa facilities for Indian passport holders,...",https://marksmendaily.com/travel/thailand-launches-e-visa-for-indian-travelers-in-january-2025/,0.4925,POSITIVE,0.849,0.5192857142857142,POSITIVE,0.9891
12/13/2024,BelTA – News,Belarus extends visa waiver for citizens of European countries through late 2025,"According to the source, taking into account the popularity of Belarus' visa waiver among foreigners the head of state has decided in favor of extending the...",https://eng.belta.by/society/view/belarus-extends-visa-waiver-for-citizens-of-european-countries-through-late-2025-163913-2024/,0.5425,NEGATIVE,0.7786,0.516875,NEGATIVE,0.9881
12/13/2024,The Economic Times,Rs 35 Lakh gone in a scam: Grandfather's life savings lost in fraudulent Schengen visa scheme,"A 66-year-old man sold his agricultural land to fund his grandson Kanwaljeet's dream of working abroad. However, Kanwaljeet fell victim to fraudulent visa...",https://m.economictimes.com/nri/latest-updates/rs-35-lakh-gone-in-a-scam-grandfathers-life-savings-lost-in-fraudulent-schengen-visa-scheme/articleshow/116287443.cms,0.525,NEGATIVE,0.9993,0.5091666666666667,NEGATIVE,0.9991
12/13/2024,The Paypers,Visa Direct transfers: funds in under a minute by 2025,"Visa has unveiled a major upgrade to its Visa Direct service, allowing fund transfers to US bank accounts to be completed in under one minute.",https://thepaypers.com/payments-general/visa-direct-transfers-funds-in-under-a-minute-by-2025--1271479,0.5,POSITIVE,0.7626,0.502,POSITIVE,0.9586
12/13/2024,Business Live,Mastercard and Visa fees set to be capped after shoppers hit with huge hikes,The Payment Systems Regulator is concerned about charges set by Visa and Mastercard on online transactions between the UK and European Economic Area.,https://www.business-live.co.uk/professional-services/banking-finance/mastercard-visa-fees-set-capped-30579176,0.6525000000000001,NEGATIVE,0.9608,0.5055555555555555,NEGATIVE,0.7959
12/13/2024,Business Live,Mastercard and Visa fees set to be capped after shoppers hit with huge hikes,The Payment Systems Regulator is concerned about charges set by Visa and Mastercard on online transactions between the UK and European Economic Area.,https://www.business-live.co.uk/professional-services/banking-finance/mastercard-visa-fees-set-capped-30579176,0.6525000000000001,NEGATIVE,0.9608,0.5055555555555555,NEGATIVE,0.7959
12/13/2024,After School Africa,High Demand Work Visa Jobs in Luxembourg: How to Apply and Requirements 2025,"Learn about the top high-demand work visa jobs in Luxembourg, application processes, requirements, and tips to secure your dream role in...",https://www.afterschoolafrica.com/92317/high-demand-work-visa-jobs-in-luxembourg/,0.525,POSITIVE,0.9456,0.514375,POSITIVE,0.9779
12/13/2024,The Australian,"Israelis accuse government of visa delays, denials",Jewish groups have accused the government of delaying and denying visa applications by Israelis by demanding extensive details of military service.,https://www.theaustralian.com.au/nation/israelis-accuse-government-of-visa-delays-and-denials/news-story/dd31adc6f6c33295dd92758ae998ed5c,0.505,NEGATIVE,0.9989,0.5058333333333334,NEGATIVE,0.9883
12/13/2024,City AM,Regulator set to limit card fees after Visa and Mastercard price hikes,The UK's payments regulator has confirmed plans to introduce price caps on card fees paid by British merchants when European consumers make online purchases...,https://www.cityam.com/regulator-set-to-limit-card-fees-after-visa-and-mastercard-price-hikes/,0.53,NEGATIVE,0.9923,0.5116666666666667,NEGATIVE,0.9873
12/13/2024,India TV News,Indians move slightly ahead in Green Card race: Here's what US Visa Bulletin hints,"The US Department of State issues a monthly Visa Bulletin, providing information regarding the availability of immigrant visa numbers for applicants seeking...",https://www.indiatvnews.com/news/world/indians-move-slightly-ahead-in-green-card-race-latest-update-on-us-visa-bulletin-2024-12-13-966046,0.5466666666666667,NEGATIVE,0.6218,0.5177272727272727,NEGATIVE,0.5544
12/13/2024,Times of India,H-1B visas: Approvals for Indian IT firms half since 2015! Elon Musk’s Tesla shows significant increase,"India Business News: Indian IT firms saw a sharp decline in H-1B visa approvals for new employment in FY24 compared to FY15. Amazon, Cognizant, and Infosys...",https://timesofindia.indiatimes.com/business/india-business/h-1b-visas-approvals-for-indian-it-firms-half-since-2015-elon-musks-tesla-shows-significant-increase/articleshow/116279168.cms,0.54,NEGATIVE,0.9512,0.5303571428571429,NEGATIVE,0.9982
12/13/2024,Liverpool Echo,This PR company's expertise could help professionals meet EB1A Visa requirements,"The EB1A visa, a prestigious category reserved for individuals with extraordinary ability, is a gateway for those who have reached the height of their...",https://www.liverpoolecho.co.uk/special-features/pr-companys-expertise-could-help-30532936,0.5,POSITIVE,0.9929,0.5884999999999995,POSITIVE,0.9868
12/13/2024,Times of India Travel,"No visa, no hassle: 8 countries Indian passport holders can visit visa free","Visa-free travel lets you enter a country without the need to obtain a visa beforehand. Typically allowed for short stays, it is ideal for tourism or...",https://timesofindia.indiatimes.com/travel/web-stories/no-visa-no-hassle-8-countries-indian-passport-holders-can-visit-visa-free/photostory/116282057.cms,0.5266666666666667,NEGATIVE,0.5409,0.5133333333333333,POSITIVE,0.9135
12/13/2024,The Financial Express,US modifies J-visitor visa rules by removing two-year home country requirement,"America has modified the rules of the hugely popular J-visitor visas by updating the Exchange Visitors Skills List. Effective December 9, 2024,...",https://www.financialexpress.com/business/investing-abroad-us-updates-exchange-visitor-skills-list-removes-two-year-home-country-physical-presence-requirement-for-j-1-visa-holders-3690980/,0.5475000000000001,NEGATIVE,0.565,0.5691666666666665,POSITIVE,0.7554
12/13/2024,NEWS.am,"US imposes visa restrictions to Georgia officials, legislators","The US authorities are imposing visa restrictions on about 20 people in Georgia, including high-ranking officials and lawmakers, for violating democratic...",https://news.am/eng/news/857032.html,0.5850000000000001,NEGATIVE,0.8489,0.5157142857142858,NEGATIVE,0.9991
12/13/2024,SBS Australia,Australia opens 10-year Visitor Visa opportunity for eligible Filipino travellers,"Filipinos can now apply for Australia's Frequent Traveller Stream Visa, allowing visit to Australia for up to 3 months at a time, with grant periods of up...",https://www.sbs.com.au/language/filipino/en/article/australia-opens-10-year-visitor-visa-opportunity-for-eligible-filipino-travellers/3xpwllm1n,0.51,POSITIVE,0.995,0.5744444444444442,POSITIVE,0.6265
12/13/2024,turkmenportal.com,Turkmenistan and Switzerland sign agreements on visa waiver for diplomats and readmission,"Today in Ashgabat, an Agreement between the Government of Turkmenistan and the Federal Council of Switzerland on the mutual abolition of visa requirements...",https://turkmenportal.com/en/blog/85780/turkmenistan-and-switzerland-sign-agreements-on-visa-waiver-for-diplomats-and-readmission,0.5225,POSITIVE,0.5417,0.505625,POSITIVE,0.9788
12/13/2024,The Wire,"H-1B Visa Approvals For Indian IT Firms Drop By Half Since 2015, More Denials Likely: Report","According to the latest findings, denial rates for H-1B could further increase under the Trump administration if the same restrictive policies as his...",https://m.thewire.in/article/tech/h-1b-visa-approvals-for-indian-it-firms-drop-by-half-since-2015-more-denials-likely-report,0.5,NEGATIVE,0.9998,0.49500000000000005,NEGATIVE,0.9989
12/13/2024,India Today,India’s Visa Denial To Khalistani Canadians: A Case Of National Security? - India Today,India's recent decision to deny visas to Canadian citizens with alleged pro-Khalistani ties has sparked intense debate and strained diplomatic relations...,https://www.indiatoday.in/world/shows/video/state-craft-indias-visa-denial-to-khalistani-canadians-a-case-of-national-security-2649285-2024-12-13,0.5975000000000001,NEGATIVE,0.9619,0.525,NEGATIVE,0.999
12/13/2024,Armenpress,Operational phase of Visa Liberalisation Dialogue launched at Senior Officials’ Meeting in Yerevan,"Today in Yerevan, Minister of Internal Affairs of the Republic of Armenia, Arpine Sargsyan, and Deputy Director-General for Migration and Home Affairs of...",https://armenpress.am/en/article/1207371,0.5,POSITIVE,0.9851,0.507,POSITIVE,0.9498
12/13/2024,RBC-Ukraine,Protests in Georgia - US imposes visa restrictions on officials and law enforcement,The United States has imposed visa restrictions on those responsible for and involved in undermining democracy in Georgia. These include ministers and law...,https://newsukraine.rbc.ua/news/protests-in-georgia-us-imposes-visa-restrictions-1734073756.html,0.5075000000000001,NEGATIVE,0.9819,0.5122222222222221,POSITIVE,0.5119
12/13/2024,Business Today,Path to Green Card just got easier! Indian students on J-1 visa can now stay back in US after studies,"Previously, J-1 visa holders from designated countries were mandated to return to their home nations for two years after completing their programs in the...",https://www.businesstoday.in/nri/visa/story/path-to-green-card-just-got-easier-indian-students-on-j-1-visa-can-now-stay-back-in-us-after-studies-457200-2024-12-13,0.7275000000000003,POSITIVE,0.5474,0.5153846153846153,NEGATIVE,0.937
12/13/2024,Aaj English TV,Rising Dubai Visa rejection rates have become a major concern for travelers - What are the reasons?,"Rising Dubai Visa rejection rates have become a major concern for travelers - What are the reasons? 13 Dec, 2024. Videos. An error occurred.",https://english.aaj.tv/news/330392976/rising-dubai-visa-rejection-rates-have-become-a-major-concern-for-travelers-what-are-the-reasons,0.505,NEGATIVE,0.9569,0.5095,NEGATIVE,0.9999
12/13/2024,YouTube · Aaj TV Official,Rising Dubai Visa rejection rates have become a major concern for travelers - What are the reasons?,AajNews #aajpakistan #aajpakistanwithsidraiqbal #DilipKumar #RajKapoor #Peshawar #WorldBank Rising Dubai Visa rejection rates have become a major concern...,https://www.youtube.com/watch?v=SlLa1C_20Dw,0.5029999999999999,NEGATIVE,0.9569,0.5095,POSITIVE,0.5928
12/13/2024,Times of India,Study shows decline in H-1B denial rates for initial employment: The fear is that this will not continue,"US & Canada News News: H-1B visa denial rates have plummeted, contrasting sharply with the Trump era's restrictive policies. This drop is attributed to...",https://timesofindia.indiatimes.com/nri/us-canada-news/study-shows-decline-in-h-1b-denial-rates-for-initial-employment-the-fear-is-that-this-will-not-continue/articleshow/116278635.cms,0.54,NEGATIVE,0.9992,0.5054545454545455,NEGATIVE,0.9949
12/13/2024,Evrim Ağacı,Candace Owens Granted New Zealand Visa After Controversial Decision,Conservative commentator Candace Owens has been granted permission to enter New Zealand after her visa was initially declined due to concerns over her...,https://evrimagaci.org/tpg/candace-owens-granted-new-zealand-visa-after-controversial-decision-87390,0.5,NEGATIVE,0.7821,0.5531250000000001,NEGATIVE,0.9414
12/13/2024,The Kyiv Independent,US announces visa bans for individuals over undermining Georgian democracy,"The U.S. State Department announced visa bans for approximately 20 Georgian individuals for undermining democracy in the country, according to the...",https://kyivindependent.com/us-announces-visa-bans-on-individuals-for-undermining-georgian-democracy/,0.5,NEGATIVE,0.9961,0.5118750000000001,NEGATIVE,0.9963
12/13/2024,Aaj English TV,"Thailand launches E-Visa service for foreign nationals for Pakistan, Afghanistan",Thailand has announced the introduction of a significant e-visa service for foreign nationals residing in Pakistan and Afghanistan.,https://english.aaj.tv/news/330392954/thailand-launches-e-visa-service-for-foreign-nationals-for-pakistan-afghanistan,0.505,POSITIVE,0.7947,0.5277777777777778,NEGATIVE,0.7544
12/13/2024,Newstalk ZB,"Byron Clark: Candace Owens engaged in holocaust denial, granted NZ visa",Controversial US Commentator Candace Owens has been granted a visa to work in New Zealand. This comes as Owens initial visa denial was overturned by...,https://www.newstalkzb.co.nz/on-air/heather-du-plessis-allan-drive/audio/byron-clark-author-and-expert-on-far-right-and-alt-right-extremism-on-candace-owens-being-allowed-entry-into-new-zealand/,0.5,NEGATIVE,0.5074,0.502,NEGATIVE,0.7463
12/13/2024,NEWS.am,Armenia-EU visa liberalization dialogue operational phase starts,The start of the operational phase of the dialogue on the liberalization of visas between the Republic of Armenia (RA) and the European Union (EU) has been...,https://news.am/eng/news/857023.html,0.5850000000000001,POSITIVE,0.9773,0.508125,NEGATIVE,0.7835
12/13/2024,The Munsif Daily,Good News for H-1B Visa Holders: Work Permit Extensions Simplified,"Washington: In a significant development, the U.S. government has announced a major policy change to provide relief to H-1B and L-1 visa holders by...",https://munsifdaily.com/good-news-for-h-1b-visa-holders-work-permit-extensions-simplified/,0.4925,NEGATIVE,0.6734,0.5205,POSITIVE,0.966
12/13/2024,Civil Georgia,U.S. Imposes Additional Visa Restrictions on Those Responsible for Undermining Democracy in Georgia,"On December 12, the U.S. Department of State announced additional measures under the Visa Restriction Policy prohibiting the issuance of visas to thos.",https://civil.ge/archives/644254,0.5,NEGATIVE,0.9875,0.5005555555555555,NEGATIVE,0.9947
12/13/2024,Nairametrics,Luxembourg to expand work opportunities in 2025 with new Visa policies,"Luxembourg is set to offer expanded work opportunities in 2025, making it an even more attractive destination for skilled professionals.",https://nairametrics.com/2024/12/13/luxembourg-to-expand-work-opportunities-in-2025-with-new-visa-policies/,0.5,POSITIVE,0.8809,0.5742857142857144,POSITIVE,0.9985
12/13/2024,Business Today,"TCS, Wipro, Infosys...: Indian IT firms face over 50% decline in US H-1B visa approvals in FY24: Report",The report also cautioned that denial rates could rise if the incoming Trump Administration reinstates the restrictive immigration policies seen during his...,https://www.businesstoday.in/nri/visa/story/tcs-wipro-infosys-indian-it-firms-face-over-50-decline-in-us-h-1b-visa-approvals-in-fy24-report-457185-2024-12-13,0.7275000000000003,NEGATIVE,0.9984,0.5114285714285715,NEGATIVE,0.9759
12/13/2024,ZAWYA,Visa introduces Apple Pay to customers in Egypt,"Visa launches the services of Apple Pay to its customers in Egypt, as per an emailed press release. Apple Pay is a safe, secure, and seamless way to pay...",https://www.zawya.com/en/economy/north-africa/visa-introduces-apple-pay-to-customers-in-egypt-f1uwqt0g,0.5,POSITIVE,0.9331,0.5325000000000001,POSITIVE,0.9876
12/13/2024,Report.az,"US imposes visa restrictions against Georgian officials, lawmakers","The US authorities are imposing visa restrictions on about 20 people in Georgia, including high-ranking officials and lawmakers, for allegedly violating...",https://report.az/en/region/us-imposes-visa-restrictions-against-georgian-officials-lawmakers/,0.515,NEGATIVE,0.9892,0.5157142857142858,NEGATIVE,0.9995
12/13/2024,"The Star, Kenya","Co-op Bank, Visa drive contactless payments with interest-free cards","Visa East Africa director commercial solutions Mary Kangethe , general manager Chad Pollock, Co-op Bank director retail and business banking division Moses...",https://www.the-star.co.ke/business/kenya/2024-12-13-co-op-bank-visa-drive-contactless-payments-with-interest-free-cards,0.5025,POSITIVE,0.9431,0.517,POSITIVE,0.989
12/13/2024,upi,U.S. imposes visa restrictions on 20 Georgians for undermining democracy,The United States on Thursday banned entry to some 20 people accused of undermining democracy in Georgia.,https://www.upi.com/Top_News/World-News/2024/12/12/Georgia-visa-restrictions/6371734057575/,0.5,NEGATIVE,0.9927,0.49714285714285716,NEGATIVE,0.9984
12/13/2024,Seeking Alpha,Visa Stock: Fundamentals And Technicals Point To Further Gains In 2025 (NYSE:V),"Buy Visa stock (V) for strong profit growth, rising dividends, and bullish technical chart setup with a price target of $330 to $335.",https://seekingalpha.com/article/4744023-visa-fundamentals-technicals-point-to-further-gains-2025,0.505,POSITIVE,0.9844,0.5587500000000001,NEGATIVE,0.9988
12/13/2024,PYMNTS.com,Visa Direct to Enable Delivery of Money in US Within 1 Minute Starting in April,"Visa will begin enabling faster delivery of money with Visa Direct, making funds transferred to U.S. bank accounts available within a minute.",https://www.pymnts.com/news/faster-payments/2024/visa-direct-enable-delivery-money-within-1-minute/,0.5225,NEGATIVE,0.622,0.5205,POSITIVE,0.5323
12/13/2024,The Indian Express,US reduces student visas: You don’t need to be obsessed with foreign degrees,"My discomfort with this obsession does not mean that I am pleading for the closure of the mind. Instead, I am pleading for symmetrical dialogue and...",https://indianexpress.com/article/opinion/columns/us-reduces-student-visas-you-dont-need-to-be-obsessed-with-foreign-degrees-9721969/,0.5225,NEGATIVE,0.9451,0.5105555555555555,NEGATIVE,0.9953
12/13/2024,The Economic Times,H-1B visa approvals for Indian IT firms fall by half since 2015,"H-1B visa denial rates overall remained low in FY24, at 2.5%, down marginally from 3.5% in FY23, the analysis found. However, denial rates could increase if...",https://m.economictimes.com/tech/technology/h-1b-visa-approvals-for-indian-it-firms-fall-by-half-since-2015/articleshow/116271779.cms,0.525,NEGATIVE,0.9989,0.4883333333333333,NEGATIVE,0.9883
12/13/2024,Українська правда,US imposes visa restrictions on individuals involved in undermining democracy in Georgia,The US Department of State has announced new visa restrictions targeting individuals responsible for undermining democracy in Georgia.,https://www.pravda.com.ua/eng/news/2024/12/13/7488918/,0.5,NEGATIVE,0.9811,0.51,NEGATIVE,0.9954
12/13/2024,mint,"US H-4, L-2 visa holders to get automatic work permit renewal for 540 days| How Indians will benefit | Today News","The DHS announced an automatic extension of work permit renewals for H-4 and L-2 visa holders from 180 to 540 days, starting January 13, 2025,...",https://www.livemint.com/news/world/dhs-extends-work-permit-renewal-for-h-4-l-2-visa-holder-540-days-january-2025-travel-indian-nationals-ead-11734055434001.html,0.5,POSITIVE,0.7955,0.5283333333333332,NEGATIVE,0.9369
12/13/2024,Australian Broadcasting Corporation,Visa applicants in limbo as Newcastle's CatholicCare refugee hub closes,There are fears hundreds of people needing help to settle into life in Australia will be left in limbo as a refugee hub closes in New South Wales' second...,https://www.abc.net.au/news/2024-12-13/catholiccare-migration-service-closure-concerns/104717458,0.5516666666666666,NEGATIVE,0.9882,0.5,NEGATIVE,0.9893
12/13/2024,U.S. Department of State (.gov),Pursuing Visa Restrictions for Individuals Involved in Undermining Democracy in Georgia,The Department of State is announcing additional action today under the visa restriction policy that prohibits visa issuance to those who are responsible...,https://www.state.gov/pursuing-visa-restrictions-for-individuals-involved-in-undermining-democracy-in-georgia/,0.505,NEGATIVE,0.9017,0.500625,NEGATIVE,0.7018
12/12/2024,International Legal and Business Services Group,Supreme Court Confirms No Judicial Review for Revoked Visas,"In a unanimous decision, the U.S. Supreme Court found appeals to revoked visas cannot be heard in federal courts. As U.S. Citizenship and Immigration...",https://bizlegalservices.com/2024/12/12/supreme-court-confirms-no-judicial-review-for-revoked-visas/,0.6980000000000002,NEGATIVE,0.5172,0.5064285714285715,POSITIVE,0.6041
12/14/2024,Punch Newspapers,"A state visit, a strenuous flight, and a visa","Last Wednesday, President Bola Tinubu hosted Germany's President, Frank-Walter Steinmeier, at the Aso Rock Villa in Abuja.",https://punchng.com/a-state-visit-a-strenuous-flight-and-a-visa/,0.5025,NEGATIVE,0.9217,0.506,NEGATIVE,0.7561
12/14/2024,TimesLIVE,We’ll clear visa backlog before year-end: Schreiber,"Ahead of its Christmas Day deadline, the home affairs department says it will clear 94% of its visa backlog by the end of the year.",https://www.timeslive.co.za/sunday-times/business/business/2024-12-15-well-clear-visa-backlog-before-year-end-schreiber/,0.5,POSITIVE,0.9272,0.5992857142857141,NEGATIVE,0.5509
12/14/2024,MSN,H-1B visa overhaul awaits final White House nod. A turning point for Indian Techies’ American Dream?,A comprehensive overhaul of the H-1B visa program is in its final stages of review at the White House Office of Information and Regulatory Affairs (OIRA).,https://www.msn.com/en-in/money/news/h-1b-visa-overhaul-awaits-final-white-house-nod-a-turning-point-for-indian-techies-american-dream/ar-AA1vQpH5,0.5,NEGATIVE,0.9383,0.5093333333333333,POSITIVE,0.8081
12/14/2024,India Today,"India-Canada new chirp: Visa denial to Khalistani Canadians stirs outcry, debate","Pro-Khalistan Canadians criticize India's visa policy for requiring denouncement of Khalistan. Diplomatic tensions rise as India defends its policy,...",https://www.indiatoday.in/amp/world/us-news/story/india-canada-new-chirp-visa-denial-to-khalistani-canadians-stirs-outcry-debate-glbg-2649977-2024-12-15,0.5975000000000001,NEGATIVE,0.7764,0.5418181818181819,NEGATIVE,0.9029
12/14/2024,Modern Ghana,"Mona Gucci acquitted, discharged over visa fraud charge","Monalisa Abigail Semeha, aka Mona Gucci,who was accused of defrauding a trader of GHC103,400 has been acquitted and discharged by an Accra Circuit Court .",https://www.modernghana.com/news/1365695/mona-gucci-acquitted-discharged-over-visa-fraud.html,0.51,POSITIVE,0.7824,0.5021428571428571,NEGATIVE,0.8393
