Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
12/11/2024,Investing.com UK,U.K. shares higher at close of trade; Investing.com United Kingdom 100 up 0.25% By Investing.com,"Investing.com – U.K. equities were higher at the close on Wednesday, as gains in the Mining, Aerospace & Defense and Beverage sectors propelled shares...",https://uk.investing.com/news/stock-market-news/uk-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-025-3832435,0.5433333333333333,NEGATIVE,0.8458,0.52125,NEGATIVE,0.8733
12/11/2024,Herbert Smith Freehills,Vodafone/Three JV cleared in UK with behavioural remedies: key takeaways and implications for future deals,"On 5 December 2024, the UK Competition and Markets Authority (CMA) conditionally approved the creation of a joint venture (JV) combining the UK businesses...",https://www.herbertsmithfreehills.com/notes/crt/2024-posts/Vodafone-Three-JV-cleared-in-UK-with-behavioural-remedies--key-takeaways-and-implications-for-future-deals,0.49666666666666665,POSITIVE,0.9052,0.515,POSITIVE,0.894
12/11/2024,KFOX,UK bans puberty blockers to treat gender dysphoria in minors: 'Safety risk',The ban limits the sale or supply of the drugs through private U.K.-based prescribers.,https://kfoxtv.com/news/nation-world/uk-bans-puberty-blockers-to-treat-gender-dysphoria-for-minors-safety-risk-united-kingdom-lgbtq-transgender-children-kids-health-care-gender-affirming-europe,0.5,NEGATIVE,0.9944,0.505,NEGATIVE,0.9969
12/11/2024,Sky News,Money blog: English workers most overqualified of 31 biggest economies,"Workers in England are the most overqualified of 31 of the world's biggest economies, a major report has found. Read this and the rest of today's consumer...",https://news.sky.com/story/money-live-mortgage-consumer-personal-finance-energy-pound-economy-latest-sky-news-13040934,0.54,NEGATIVE,0.9978,0.5014285714285714,NEGATIVE,0.5975
12/11/2024,The Guardian,Imported foods found with residues of 48 pesticides not approved for UK use,Pesticide Action Network analysis of government testing data finds chemicals linked to cancer and harmful to bees.,https://www.theguardian.com/environment/2024/dec/11/imported-foods-found-with-residues-of-48-pesticides-not-approved-for-uk-use,0.5,NEGATIVE,0.9998,0.521875,NEGATIVE,0.9985
12/11/2024,Mondaq,How To Appeal A Managed Move Termination - Education - Consumer Protection - United Kingdom,"The article outlines managed moves as an opportunity for students to transfer schools voluntarily but highlights potential risks, including termination by...",https://www.mondaq.com/uk/education/1555838/how-to-appeal-a-managed-move-termination,0.5,NEGATIVE,0.9144,0.5055555555555555,NEGATIVE,0.9743
12/11/2024,World Nuclear News,UK to develop transport capability for HALEU,Nuclear Decommissioning Authority subsidiary Nuclear Transport Solutions has been awarded funding by the UK government to spearhead the development of...,https://www.world-nuclear-news.org/articles/uk-to-develop-transport-capability-for-haleu,0.5650000000000001,POSITIVE,0.9893,0.527,POSITIVE,0.9927
12/11/2024,Mondaq,Can AI Help In The Treatment Of Sepsis And Reduction Of Antimicrobial Resistance?,"Researchers at King's College London used machine learning (MOSR) on EHR data to predict bloodstream infections (BSI) and antimicrobial resistance (AMR),...",https://www.mondaq.com/uk/new-technology/1555834/can-ai-help-in-the-treatment-of-sepsis-and-reduction-of-antimicrobial-resistance,0.5,NEGATIVE,0.8711,0.54,POSITIVE,0.6291
12/11/2024,Mondaq,UK's Modernised Non-Dom Tax Status Rules And What This Means For Business Mobility,"The UK's upcoming tax reforms for non-domiciled individuals, effective April 2025, will shift from domicile-based to residence-based taxation.",https://www.mondaq.com/uk/tax-authorities/1550748/uks-modernised-non-dom-tax-status-rules-and-what-this-means-for-business-mobility,0.5,POSITIVE,0.9934,0.538,NEGATIVE,0.9211
12/11/2024,Psychology Today,Should free speech be curbed to promote a more inclusive society?,"Once, upon being asked to name the most beautiful of all things, Diogenes the Cynic (d. 323 BCE) replied parrhesia, which in Greek means something like...",https://www.psychologytoday.com/gb/blog/ataraxia/202412/should-free-speech-have-limitations,0.5750000000000001,NEGATIVE,0.988,0.5025,POSITIVE,0.6763
12/11/2024,Reuters,UK's Close Bros granted permission to appeal motor finance ruling,British lender Close Brothers was on Wednesday granted permission to appeal a ruling that motor finance brokers must fully inform customers about...,https://www.reuters.com/business/finance/uks-close-bros-granted-permission-appeal-motor-finance-ruling-2024-12-11/,0.505,NEGATIVE,0.8964,0.5016666666666667,NEGATIVE,0.8085
12/11/2024,POLITICO.eu,UK bans puberty blockers for under-18s,Government-ordered commission flags an “unacceptable safety risk” in continued prescription to children.,https://www.politico.eu/article/uk-bans-puberty-blockers-for-under-18s-wes-streeting-gender-dysphoria/,0.505,NEGATIVE,0.9858,0.509,NEGATIVE,0.9838
12/11/2024,Reuters,Google defeats UK privacy lawsuit over medical data deal,Google on Wednesday defeated an attempt in a London court to revive a lawsuit brought by a hospital patient on behalf of 1.6 million people over medical...,https://www.reuters.com/technology/google-defeats-uk-privacy-lawsuit-over-medical-data-deal-2024-12-11/,0.505,NEGATIVE,0.9944,0.5243749999999999,NEGATIVE,0.9871
12/11/2024,Lancaster University,How job ads shape gender and racial segregation in the UK workforce – new study,"In the UK, equality, diversity and inclusion (EDI) language in job advertisements (ads) could unintentionally have the reverse effect on attempts to create...",https://www.lancaster.ac.uk/news/how-job-ads-shape-gender-and-racial-segregation-in-the-uk-workforce-new-study,0.5,POSITIVE,0.9766,0.542,NEGATIVE,0.9865
12/11/2024,Psychology Today,5 reasons couples that practice consensual non-monogamy have solid relationships.,Those with more oxytocin wear rose-colored glasses when it came to how they perceived their mates. Compersion is a feeling of joy or fulfillment that comes...,https://www.psychologytoday.com/gb/blog/the-venn-diagram-life/202411/how-sex-improves-your-open-relationship,0.5750000000000001,POSITIVE,0.9977,0.50125,POSITIVE,0.9889
12/11/2024,Amnesty International UK,UK: Festive carol singers serenade Home Secretary urging her to 'protect the right to protest',"Amnesty International UK, Liberty and Greenpeace handed a 200000 signature-strong petition into the Home Office Petition calls on Government to scrap...",https://www.amnesty.org.uk/press-releases/uk-festive-carol-singers-serenade-home-secretary-urging-her-protect-right-protest,0.5333333333333333,POSITIVE,0.8245,0.5072727272727272,NEGATIVE,0.8472
12/11/2024,ICEF Monitor,Continued growth reported for UK transnational education enrolments,"Almost as many international students are studying for a UK degree outside of the UK as in it. In 2022/23, 606,485 students across 228 countries took part...",https://monitor.icef.com/2024/12/continued-growth-reported-for-uk-transnational-education-enrolments/,0.5,POSITIVE,0.9967,0.5457142857142857,POSITIVE,0.9699
12/11/2024,Seatrade Maritime News,DP World offers 50kg carbon credits to UK box importers,"DP World is launching a six-month trial of a carbon insetting offer at its London Gateway and Southampton terminals in the UK. From 1 January 2025,...",https://www.seatrade-maritime.com/containers/dp-world-offers-50kg-carbon-credits-to-uk-box-importers,0.5266666666666667,POSITIVE,0.8863,0.5188888888888888,POSITIVE,0.7336
12/11/2024,Metro.co.uk,"Nigel Farage now most likely to be next Prime Minister, latest odds reveal","Nigel Farage is currently the most likely person to take over from Keir Starmer as Prime Minister, according to several betting companies. The Reform UK...",https://metro.co.uk/2024/12/11/nigel-farage-now-likely-next-prime-minister-latest-odds-reveal-22165774/,0.5366666666666667,POSITIVE,0.6779,0.5188888888888888,NEGATIVE,0.9551
12/11/2024,Psychology Today,"Bold actions can inspire change, but they can also create unintended harm.","Mass resignations can highlight systemic issues, but they also risk unintended consequences. Discover the psychology behind activism and its ripple effects.",https://www.psychologytoday.com/gb/blog/mindful-leadership/202412/understanding-the-psychology-of-protest,0.5750000000000001,POSITIVE,0.9909,0.535625,POSITIVE,0.5992
12/11/2024,edie,NGOs slam UK for ‘weak’ submission to landmark international climate change case,"The UK has told the UN's International Court of Justice (ICJ) that, when considering their legal obligations to tackle climate harm, countries should not...",https://www.edie.net/ngos-slam-uk-for-weak-submission-to-landmark-international-climate-change-case/,0.5,NEGATIVE,0.9935,0.5095,NEGATIVE,0.957
12/11/2024,ArchDaily,"Gallery of Zaha Hadid Architects Unveils First Ever All-Timber Football Stadium in Stroud, United Kingdom - 1","Image 1 of 8 from gallery of Zaha Hadid Architects Unveils First Ever All-Timber Football Stadium in Stroud, United Kingdom. Zaha Hadid Architects / Forest...",https://www.archdaily.com/1024660/zaha-hadid-architects-unveils-first-all-timber-football-stadium-in-united-kingdom/675961a21ae9720187e2ea37-zaha-hadid-architects-unveils-first-all-timber-football-stadium-in-united-kingdom-photo,0.5,POSITIVE,0.9997,0.5061538461538461,POSITIVE,0.9988
12/11/2024,GOV.UK,United Kingdom Food Security Report 2024: Theme 3: Food Supply Chain Resilience,Part of the United Kingdom Food Security Report 2024. Presented to Parliament pursuant to Section 19 of the Agriculture Act 2020. © Crown copyright 2024.,https://www.gov.uk/government/statistics/united-kingdom-food-security-report-2024/united-kingdom-food-security-report-2024-theme-3-food-supply-chain-resilience,0.525,POSITIVE,0.9993,0.5389999999999999,POSITIVE,0.9939
12/11/2024,GOV.UK,United Kingdom Food Security Report 2024: Theme 5: Food Safety and Consumer Confidence,Part of the United Kingdom Food Security Report 2024. Presented to Parliament pursuant to Section 19 of the Agriculture Act 2020. © Crown copyright 2024.,https://www.gov.uk/government/statistics/united-kingdom-food-security-report-2024/united-kingdom-food-security-report-2024-theme-5-food-safety-and-consumer-confidence,0.525,POSITIVE,0.9989,0.5219999999999999,POSITIVE,0.9939
12/11/2024,GOV.UK,United Kingdom Food Security Report 2024: Theme 4: Food Security at Household Level,Part of the United Kingdom Food Security Report 2024. Presented to Parliament pursuant to Section 19 of the Agriculture Act 2020. © Crown copyright 2024.,https://www.gov.uk/government/statistics/united-kingdom-food-security-report-2024/united-kingdom-food-security-report-2024-theme-4-food-security-at-household-level,0.525,POSITIVE,0.9975,0.525,POSITIVE,0.9939
12/11/2024,GOV.UK,United Kingdom Food Security Report 2024: Theme 2: UK Food Supply Sources,Part of the United Kingdom Food Security Report 2024. Presented to Parliament pursuant to Section 19 of the Agriculture Act 2020. © Crown copyright 2024.,https://www.gov.uk/government/statistics/united-kingdom-food-security-report-2024/united-kingdom-food-security-report-2024-theme-2-uk-food-supply-sources,0.525,POSITIVE,0.9953,0.5395,POSITIVE,0.9939
12/11/2024,ArchDaily,"Zaha Hadid Architects Unveils First Ever All-Timber Football Stadium in Stroud, United Kingdom","Zaha Hadid Architects has unveiled the design for Forest Green Rovers' Eco Park Stadium, located in Stroud, UK. As the first all-timber football stadium,...",https://www.archdaily.com/1024660/zaha-hadid-architects-unveils-first-all-timber-football-stadium-in-united-kingdom,0.5,POSITIVE,0.9863,0.5066666666666667,POSITIVE,0.9997
12/11/2024,The New York Times,What Prince William’s Chat With Trump May Reveal About UK Diplomacy,A meeting between President-elect Donald J. Trump and Prince William showed Britain's hope that the Windsors could help safeguard relations with Washington.,https://www.nytimes.com/2024/12/11/world/europe/trump-uk-royals-prince-william-king-charles.html,0.6433333333333335,POSITIVE,0.9791,0.514375,POSITIVE,0.8512
12/11/2024,Kennedys Law,"Police Service of Northern Ireland’s £750,000 fine: A case in point of the UK ICO's public sector regulatory policy",In delivering the UK Information Commissioner's Office (ICO)'s decision of 3 October to impose a £750000 fine on the Police Service of Northern Ireland...,https://kennedyslaw.com/en/thought-leadership/article/2024/police-service-of-northern-ireland-s-750-000-fine-a-case-in-point-of-the-uk-icos-public-sector-regulatory-policy/,0.5,NEGATIVE,0.9637,0.5228571428571428,NEGATIVE,0.9316
12/11/2024,The New York Times,Traveling to the U.K. Soon? Here’s What to Know About ETAs.,"Travelers from the United States, Canada and dozens of other countries who do not require visas to enter the United Kingdom will soon need to apply for...",https://www.nytimes.com/2024/12/11/travel/uk-eta-visa.html,0.6433333333333335,POSITIVE,0.9599,0.5092857142857142,NEGATIVE,0.9781
12/11/2024,Insurance Business America,Atec Group taps tech veteran Steve Woodford as CTO,Atec Group has appointed Steve Woodford (pictured) as chief technology officer as the company aims to become one of the top 10 insurance brokers in the UK.,https://www.insurancebusinessmag.com/uk/news/technology/atec-group-taps-tech-veteran-steve-woodford-as-cto-517559.aspx,0.6416666666666667,POSITIVE,0.9956,0.5493750000000001,POSITIVE,0.9913
12/10/2024,Mondaq,Spilt Milk: Lessons From Oatly's Battle Over Dairy Word - Trademark - Intellectual Property - United Kingdom,"The Oatly v Dairy UK ruling emphasizes the legal risks of using regulated terms in branding. Businesses must ensure compliance with industry regulations,...",https://www.mondaq.com/uk/trademark/1555984/spilt-milk-lessons-from-oatlys-battle-over-dairy-word,0.5,POSITIVE,0.987,0.50375,POSITIVE,0.7624
12/10/2024,Mondaq,"EA Open Sources Patents, Sometimes It's Better Not To Be In The Game","Electronic Arts has made accessibility-focused game patents open-source, promoting inclusivity and challenging myths about video game patents.",https://www.mondaq.com/uk/patent/1555872/ea-open-sources-patents-sometimes-its-better-not-to-be-in-the-game,0.5,NEGATIVE,0.845,0.5128571428571428,POSITIVE,0.9824
12/10/2024,Intelligence Online,"Algeria/France/UAE/United Kingdom/United States : Trump's ex-spin doctor in Dubai, former Sotheby's man at Audere, Amarante exits Algeria, Deloitte losing investigators' touch","Appointments, financial results, new contracts: each week, we report on events both big and small that matter in the global corporate intelligence...","https://www.intelligenceonline.com/corporate-intelligence/2024/12/11/trump-s-ex-spin-doctor-in-dubai-former-sotheby-s-man-at-audere-amarante-exits-algeria-deloitte-losing-investigators--touch,110349956-gra",0.54,NEGATIVE,0.999,0.5015217391304347,POSITIVE,0.9085
12/10/2024,Mondaq,Why Private Equity Is Essential For UK Defined Contribution Pensions Today,"Defined contribution (DC) pensions, now eclipsing defined benefit schemes, must prioritize diversified investment strategies like private equity to enhance...",https://www.mondaq.com/uk/investment-strategy/1555238/why-private-equity-is-essential-for-uk-defined-contribution-pensions-today,0.5,POSITIVE,0.8229,0.53125,NEGATIVE,0.9723
12/10/2024,Consultancy.uk,Majority of patients not attending NHS health checks,"While NHS waiting lists remain at heightened levels, many patients are still turning down the opportunity to detect health issues early.",https://www.consultancy.uk/news/39002/majority-of-patients-not-attending-nhs-health-checks,0.53,NEGATIVE,0.9923,0.5025,NEGATIVE,0.9737
12/10/2024,Mondaq,2024 Trade Credit And Trade Finance: End-of-year Business Review,"In 2024, businesses prioritized risk management in trade finance and credit insurance, leveraging technology, ESG integration, and innovative tools to...",https://www.mondaq.com/uk/financial-services/1555870/2024-trade-credit-and-trade-finance-end-of-year-business-review,0.5,POSITIVE,0.9874,0.6374999999999998,POSITIVE,0.9913
12/10/2024,Solomon Star News,FFA and United Kingdom sign MOU,The Pacific Islands Forum Fisheries Agency (FFA) have signed a Memorandum of Understanding (MOU) with the United Kingdom to formalise a partnership aimed at...,https://www.solomonstarnews.com/ffa-and-united-kingdom-sign-mou/,0.5299999999999999,NEGATIVE,0.8818,0.505,POSITIVE,0.9024
12/10/2024,Mondaq,Oil & Gas Joint Venture Points To Different Strategies For Different Energy Subsectors,"Equinor and Shell are merging their UK offshore oil and gas assets, creating the UK North Sea's largest independent producer. Notably, both companies retain...",https://www.mondaq.com/uk/oil-gas-electricity/1554688/oil-gas-joint-venture-points-to-different-strategies-for-different-energy-subsectors,0.5,POSITIVE,0.9972,0.5195000000000001,POSITIVE,0.9984
12/10/2024,FiercePharma,"CSL Vifor floats £23M offer, doctor outreach campaign in bid to resolve UK antitrust probe","After recently taking steps to undo damaging messaging about a rival product in the EU, CSL Vifor is carrying its amends campaign west to the U.K..",https://www.fiercepharma.com/pharma/csl-vifor-floats-ps23m-offer-end-uk-competition-authority-probe-alleged-disinformation,0.5,POSITIVE,0.5333,0.5103846153846153,NEGATIVE,0.6804
12/12/2024,Metro.co.uk,Bills will be cut for people living near green power sites under new plans,Energy Secretary Ed Miliband has confirmed some communities living near new green power sites will get lower bills as an incentive.,https://metro.co.uk/2024/12/13/bills-will-cut-people-living-near-green-power-sites-new-plans-22177600/,0.5366666666666667,NEGATIVE,0.6923,0.5415000000000001,POSITIVE,0.7401
12/12/2024,Psychology Today,"When politics polarizes family members, it helps to take a long-term view.","Political polarization causes anxiety and stress, most sharply during the holidays. It helps to take the long-term view of family relationships and plant...",https://www.psychologytoday.com/gb/blog/frazzlebrain/202412/holidays-and-the-politics-of-cruelty,0.5750000000000001,POSITIVE,0.9976,0.5272222222222223,POSITIVE,0.9876
12/12/2024,Jurist.org,Chagos Archipelago Deal: Why the Proposed UK-Mauritius Handover Is Not Required by International Law,"The author, an international law professor at Newcastle University in the UK, argues that Britain's planned surrender of the strategically vital Chagos...",https://www.jurist.org/commentary/2024/12/chagos-archipelago-deal-why-the-proposed-uk-mauritius-handover-is-not-required-by-international-law/,0.5,POSITIVE,0.7569,0.5189999999999999,NEGATIVE,0.929
12/12/2024,Oxford United Football Club,Stream United vs Sheffield Wednesday on OUTV,Oxford United welcome Sheffield Wednesday to the Kassam Stadium for the last home fixture before Christmas. You can keep up with all the action and stream...,https://www.oufc.co.uk/news/stream-united-vs-sheffield-wednesday-outv,0.5025,NEGATIVE,0.5585,0.5108333333333334,POSITIVE,0.9952
12/12/2024,Psychology Today,How polyamorous relationships influence family structures and the wider culture.,"The growing number of people considering and practicing non-monogamy may create substantive change in parenting, family structures, and contemporary...",https://www.psychologytoday.com/gb/blog/defining-memories/202410/societal-implications-of-consensual-non-monogamy,0.5750000000000001,POSITIVE,0.9952,0.505,POSITIVE,0.9939
12/12/2024,Psychology Today,"How kids’ candid honesty helps us teach, learn, and connect through their truths.",Seven-year-olds' honesty reveals their developing social awareness and how they process the world. Kids' bluntness stems from their still-developing...,https://www.psychologytoday.com/gb/blog/parenting-from-a-neuroscience-perspective/202412/what-7-year-olds-teach-us-about-honesty,0.5750000000000001,POSITIVE,0.9997,0.5094444444444445,POSITIVE,0.9735
12/12/2024,Psychology Today,Stories about nature can help prevent apathy and inspire resilience.,"Stories can empower young people to overcome eco-anxiety, turn fear into hope, and inspire them to take action for a sustainable future.",https://www.psychologytoday.com/gb/blog/digital-altruism/202412/empowering-kids-to-transform-eco-anxiety-into-action,0.5750000000000001,POSITIVE,0.9985,0.5035714285714286,POSITIVE,0.9998
12/12/2024,U.S. Department of State (.gov),Country Reports on Terrorism 2023: United Kingdom,"Overview: The United Kingdom remains one of the strongest U.S. partners in the global fight against terrorism, and U.S.-UK bilateral counterterrorism...",https://www.state.gov/reports/country-reports-on-terrorism-2023/united-kingdom/,0.505,POSITIVE,0.6189,0.5,POSITIVE,0.9989
12/12/2024,The Weather Channel,"Feltham, England, United Kingdom","Today's and tonight's Feltham, England, United Kingdom weather forecast, weather conditions and Doppler radar from The Weather Channel and Weather.com.","https://www.weather.com/weather/today/l/51.46,-0.41",0.5025,POSITIVE,0.9935,0.5025,POSITIVE,0.6738
12/12/2024,Metro.co.uk,"Queen's memorial could cost £46,000,000 - and it hasn't even been designed yet",The UK Government has launched a competition to find the final design of a memorial to Queen Elizabeth II in central London.,https://metro.co.uk/2024/12/12/queens-memorial-cost-46-000-000-hasnt-even-designed-yet-22179297/,0.5366666666666667,NEGATIVE,0.9997,0.5155555555555557,POSITIVE,0.8314
12/12/2024,Psychology Today,"When my mother spoke about Auschwitz, she emphasized its universality.",Can we unlearn hate and bigotry? Find out how scientific thinking builds empathy and challenges one-sided thinking.,https://www.psychologytoday.com/gb/blog/justice-matters/202412/no-one-should-ever-suffer-like-this,0.5750000000000001,NEGATIVE,0.7473,0.5,POSITIVE,0.8767
12/12/2024,Psychology Today,A Personal Perspective: But I understand why you’re looking for that connection.,"In the late nineties, several students told me I reminded them of Bea Arthur, who played Dorothy Zbornak on ""The Golden Girls."" Students from an earlier era...",https://www.psychologytoday.com/gb/blog/all-is-well/202412/no-i-am-not-that-famous-actress,0.5750000000000001,POSITIVE,0.9456,0.505,NEGATIVE,0.9355
12/12/2024,ZNBC,Zambia and the United Kingdom have signed five agreements,"By Prince Chiyuni. Zambia and the United Kingdom have signed five agreements. The agreements are in areas of renewable energy, poverty reduction and...",https://znbc.co.zm/news/zambia-and-the-united-kingdom-have-signed-five-agreements/,0.5,POSITIVE,0.8964,0.5591666666666667,POSITIVE,0.9783
12/12/2024,LGBTQ Nation,United Kingdom bans puberty blockers indefinitely: It’s a “death sentence”,"The United Kingdom Department of Health and Social Care has placed a permanent, indefinite ban on puberty blockers, extending it to include Northern Ireland...",https://www.lgbtqnation.com/2024/12/united-kingdom-bans-puberty-blockers-indefinitely-its-a-death-sentence/,0.5,NEGATIVE,0.9971,0.5005555555555555,NEGATIVE,0.981
12/12/2024,Apple,His Majesty King Charles III visits Apple’s U.K. headquarters,"Tim Cook welcomes His Majesty King Charles III to Battersea Power Station, Apple's U.K. headquarters in London. On Thursday, December 12, His Majesty King...",https://www.apple.com/newsroom/2024/12/his-majesty-king-charles-iii-visits-apples-uk-headquarters/,0.53,POSITIVE,0.9442,0.49944444444444447,POSITIVE,0.9507
12/12/2024,Reuters,Chinese associate of Prince Andrew banned from UK as national security risk,"A Chinese businessman, who had forged close links with Prince Andrew and was authorised to act on his behalf to seek investors in China, has been banned...",https://www.reuters.com/world/uk/chinese-associate-prince-andrew-banned-uk-national-security-risk-2024-12-12/,0.505,NEGATIVE,0.9979,0.5111111111111111,NEGATIVE,0.9992
12/12/2024,Psychology Today,New research confirms that psychopaths come from a specific mix of nature and nurture.,"Psychopathy is a cluster of serious antisocial traits. There is evidence that it might be genetic. There is also evidence, including some from new research,...",https://www.psychologytoday.com/gb/blog/understanding-the-evolution-of-behavior/202411/are-psychopaths-born-or-made,0.5750000000000001,POSITIVE,0.9974,0.5466666666666666,NEGATIVE,0.8223
12/12/2024,Breaking Defense,"Inside the test aircraft for GCAP, the UK’s next-gen fighter","WITTSHITE, United Kingdom — The development of the UK's sixth-generation Tempest jet took a significant step forward this week with the MoD and industry...",https://breakingdefense.com/2024/12/inside-the-test-aircraft-for-uks-next-gen-fighter/,0.505,POSITIVE,0.9994,0.51625,POSITIVE,0.9963
12/12/2024,PitchBook,Deals with US investors account for over half of UK PE value in 2024,"More US capital is finding its way into UK private equity, as investor participation from across the pond rebounded this year. US-based investors were...",https://pitchbook.com/news/articles/deals-with-us-investors-account-for-over-half-of-uk-pe-value-in-2024,0.5,NEGATIVE,0.8035,0.518125,POSITIVE,0.5885
12/12/2024,DVM360,Updates on xylazine regulation in the US and UK,"As the UK leads the charge on banning xylazine, Peter Weinstein, DVM, MBA, and Kelley Detweiler talk about what's next for the US.",https://www.dvm360.com/view/updates-on-xylazine-regulation-in-the-us-and-uk,0.5,NEGATIVE,0.6389,0.533,NEGATIVE,0.9086
12/12/2024,Psychology Today,"Thoughts on ""manifesting,"" the Cambridge Dictionary’s 2024 word of the year.","""Manifesting"" has come to mean that focusing on a goal and believing you can achieve it will make it happen. Perhaps the biggest problem with the concept of...",https://www.psychologytoday.com/gb/blog/thoughts-on-thinking/202412/manifesting-your-goals-from-a-critical-thinking-standpoint,0.5750000000000001,POSITIVE,0.998,0.6066666666666664,NEGATIVE,0.9993
12/12/2024,PA Media,‘Close confidante’ of Duke of York loses appeal over ban from entering UK,A Chinese businessman described a “close confidante” of the Duke of York has lost an appeal over a decision to bar him from entering the UK on national...,https://pa.media/blogs/pa-editors-picks/close-confidante-of-duke-of-york-loses-appeal-over-ban-from-entering-uk/,0.4875,NEGATIVE,0.9971,0.5038888888888889,NEGATIVE,0.9923
12/12/2024,Envoy Global,UK Immigration Briefing Q4 2024: The UK’s eVisa and UKVI Rollout Delayed,The United Kingdom will delay the rollout of its eVisa system due to system errors and delayed implementation for UK citizens abroad.,https://resources.envoyglobal.com/global-immigration-compass/uk-immigration-briefing-q4-2024-the-uks-evisa-and-ukvi-rollout-delayed/,0.56,NEGATIVE,0.9356,0.5038888888888889,NEGATIVE,0.9977
12/12/2024,Investing.com India,United Kingdom shares higher at close of trade; Investing.com United Kingdom 100 up 0.07% By Investing.com,"Investing.com – United Kingdom equities were higher at the close on Thursday, as gains in the FTSE 350 Beverages, FTSE 350 Electricity and FTSE 350 Health...",https://in.investing.com/news/stock-market-news/united-kingdom-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-007-4572213,0.5416666666666666,NEGATIVE,0.7442,0.5233333333333333,NEGATIVE,0.8977
12/12/2024,Investing.com,U.K. stocks higher at close of trade; Investing.com United Kingdom 100 up 0.07% By Investing.com,"Investing.com – U.K. stocks were higher after the close on Thursday, as gains in the Beverage, Electrical and Healthcare Equipment & Services sectors led...",https://www.investing.com/news/stock-market-news/uk-stocks-higher-at-close-of-trade-investingcom-united-kingdom-100-up-007-3769632,0.54,NEGATIVE,0.682,0.5304166666666666,NEGATIVE,0.7951
12/12/2024,Офіційне інтернет-представництво Президента України,Ukraine and the United Kingdom Held the Fourth Round of Negotiations on the Agreement on Transitioning to a Stronger and Deeper Partnership — Official website of the President of Ukraine,Building on the agreements reached between President Volodymyr Zelenskyy and Prime Minister of the United Kingdom of Great Britain and Northern Ireland Keir...,https://www.president.gov.ua/en/news/ukrayina-ta-velika-britaniya-proveli-chetvertij-raund-perego-94997,0.5,POSITIVE,0.9681,0.5275,POSITIVE,0.9909
12/12/2024,Reuters,First victims of UK blood scandal offered compensation,"Britain's government said on Thursday the first of thousands of victims of a historical contaminated blood scandal would be compensated in the coming days,...",https://www.reuters.com/world/uk/first-victims-uk-blood-scandal-offered-compensation-2024-12-12/,0.505,NEGATIVE,0.861,0.5164285714285713,NEGATIVE,0.9665
12/12/2024,Investing.com UK,U.K. shares higher at close of trade; Investing.com United Kingdom 100 up 0.07% By Investing.com,"Investing.com – U.K. equities were higher at the close on Thursday, as gains in the Beverage, Electrical and Healthcare Equipment & Services sectors...",https://uk.investing.com/news/stock-market-news/uk-shares-higher-at-close-of-trade-investingcom-united-kingdom-100-up-007-3834828,0.5433333333333333,NEGATIVE,0.7599,0.52125,NEGATIVE,0.9187
12/12/2024,Financial Times,It’s time for the UK to be brave in talks with the EU,"Also in this newsletter, Scotland's drive to end child poverty.",https://www.ft.com/content/cc70d299-2f1f-470f-bc39-dbb656856fc5,0.5650000000000001,POSITIVE,0.658,0.5241666666666666,POSITIVE,0.7547
12/12/2024,GOV.UK,UK Government to fast-track review of Internal Market Act,"The UK Government will fast track a review of the UK Internal Market Act, and work with devolved governments to deliver better outcomes for businesses and...",https://www.gov.uk/government/news/uk-government-to-fast-track-review-of-internal-market-act,0.525,NEGATIVE,0.5608,0.5487500000000001,POSITIVE,0.7572
12/12/2024,Institute for Government,What does Labour’s devolution white paper mean for England?,IfG experts discuss the government's plans to extend devolution across England and the challenges ahead.,https://www.instituteforgovernment.org.uk/event/labours-devolution-white-paper-england,0.515,NEGATIVE,0.9912,0.5125000000000001,POSITIVE,0.928
12/12/2024,Euronews,UK arrest rate for climate protests is highest in Europe,Climate activists protesting in the UK are three times more likely to be arrested than the global average. That's according to new research from the...,https://www.euronews.com/green/2024/12/12/climate-clampdown-research-shows-uk-and-norway-most-likely-to-arrest-protesters,0.5,POSITIVE,0.5313,0.5178571428571429,NEGATIVE,0.9686
12/12/2024,GOV.UK,The Taliban’s draconian decision to restrict medical education for women will put thousands of lives at risk: UK statement at the UN Security Council,"Statement by Ambassador James Kariuki, UK Deputy Permanent Representative to the UN, at the UN Security Council meeting on Afghanistan.",https://www.gov.uk/government/speeches/the-talibans-draconian-decision-to-restrict-medical-education-for-women-will-put-thousands-of-lives-at-risk-uk-statement-at-the-un-security-council,0.525,NEGATIVE,0.9986,0.5071875,POSITIVE,0.5795
12/12/2024,Reuters,"Steak or a sandwich for lunch? Britain's PM, opposition leader at odds","Britain's prime minister and leader of the main opposition party spar almost daily on everything from immigration, taxation to spending, but on Thursday,...",https://www.reuters.com/world/uk/steak-or-sandwich-lunch-britains-pm-opposition-leader-odds-2024-12-12/,0.505,NEGATIVE,0.8344,0.500625,NEGATIVE,0.9065
