Date Posted,Source,Headline,Preview,Link,PTR Headline Sentiment,Flair Headline Outlook,Flair Headline Score,PTR Preview Sentiment,Flair Preview Outlook,Flair Preview Score
12/6/2024,Morning Star | The People’s Daily,Editorial: The collapse of the centre in France has its parallels in Britain,"THE crisis of continuity liberalism engulfing France applies in Britain too. Our government may not have fallen, but unless it changes course it will,...",https://morningstaronline.co.uk/article/editorial-collapse-centre-france-has-its-parallels-britain,0.50125,NEGATIVE,0.9387,0.5008333333333334,NEGATIVE,0.967
12/6/2024,The New York Times,How Notre-Dame Was Reborn,The embers of Notre-Dame Cathedral in Paris were still hot when President Emmanuel Macron vowed that France would rebuild it to be “more beautiful than ever...,https://www.nytimes.com/2024/12/06/world/europe/notre-dame-paris-france.html,0.6433333333333335,POSITIVE,0.999,0.5,POSITIVE,0.9642
12/6/2024,The Telegraph,France’s Socialist party outlines plan to end political stalemate,France's Socialist party has proposed a Left-wing prime minister as it is expected to emerge as kingmaker in Emmanuel Macron's attempt to form a new...,https://www.telegraph.co.uk/world-news/2024/12/06/french-socialist-leader-short-term-government-macron-faure/,0.5,POSITIVE,0.9302,0.510625,NEGATIVE,0.7418
12/6/2024,Euronews,What next for France's finances after the government's collapse?,"Without a new budget, the country is facing a deficit of up to 6.6% of the GDP in 2025, more than double the European Union's standard.",https://www.euronews.com/business/2024/12/06/what-next-for-frances-finances-after-the-governments-collapse,0.5,NEGATIVE,0.9147,0.5280000000000001,NEGATIVE,0.9727
12/6/2024,YouTube · Paralympic Games,SPAIN X FRANCE - Men's Doubles - Bronze Medal Match | Wheelchair Tennis - Paris 2024 Paralympics,France Frédéric Cattaneo / Stéphane Houdet X Spain Daniel Caverzaschi / Martín de la Puente The International Paralympic Committee's vision is to make...,https://www.youtube.com/watch?v=yMmDZjF5aNg,0.5025,POSITIVE,0.9891,0.5,POSITIVE,0.9989
12/6/2024,Reuters,Indian tyremaker CEAT to buy Camso brand from France's Michelin for $225 mln,"India's CEAT said on Friday it would buy French tyremaker Michelin's Camso brand for $225 million, as it looks to expand into higher-margin tyres at a time...",https://www.reuters.com/business/indian-tyremaker-ceat-buy-camso-brand-frances-michelin-225-mln-2024-12-06/,0.505,NEGATIVE,0.9899,0.5622222222222223,NEGATIVE,0.9847
12/6/2024,Reuters,Breakingviews: Months of chaos will cripple France for years,"BERLIN, Dec 6 (Reuters Breakingviews) - France has been thrown into political chaos after the fall of Prime Minister Michel Barnier's government this week.",https://www.reuters.com/breakingviews/months-chaos-will-cripple-france-years-2024-12-06/,0.505,NEGATIVE,0.7273,0.5316666666666667,NEGATIVE,0.9454
12/6/2024,AP News,"France's Macron vows to stay in office till end of term, says he'll name a new prime minister soon",French President Emmanuel Macron has vowed to stay in office until the end of his term in 2027 and said he will name a new prime minister within days.,https://apnews.com/article/france-macron-government-collapse-24681982fc526ffdafd57e53773ef855,0.5425,POSITIVE,0.9063,0.5483333333333335,POSITIVE,0.8822
12/6/2024,Le Monde.fr,Kazakhstan holds talks with France on first nuclear power plant,"The Uranium-rich nation, which suffers from chronic energy shortages, approved plans to build a nuclear power plant in a referendum earlier this year,...",https://www.lemonde.fr/en/international/article/2024/12/06/kazakhstan-holds-talks-with-france-on-1st-nuclear-power-plant_6735383_4.html,0.5033333333333333,POSITIVE,0.9715,0.526875,NEGATIVE,0.7389
12/6/2024,LBC,Macron’s gamble has failed—France can’t afford his denial any longer,"President Emmanuel Macron's refusal to take responsibility only adds to the frustration. Now, the French people are increasingly anxious and pessimistic...",https://www.lbc.co.uk/opinion/views/macrons-gamble-has-failed-france-cant-afford-his-denial-any-longer/,0.5,NEGATIVE,0.9894,0.49624999999999997,NEGATIVE,0.9366
12/6/2024,Le Monde.fr,Hundreds in Chad call for French forces to leave,Up to 500 people carrying placards that read 'bar France' gathered at the N'Djamena stadium draped in the African country's colors.,https://www.lemonde.fr/en/international/article/2024/12/06/hundreds-in-chad-call-for-french-forces-to-leave_6735380_4.html,0.5033333333333333,NEGATIVE,0.9829,0.5016666666666666,NEGATIVE,0.9924
12/6/2024,Euronews.com,France's Canal+ cancels terrestrial TV offerings ahead of London IPO,"Canal+ partially blamed the withdrawal of its C8 channel for the decision, which came after France's broadcast regulator pulled its licence.",https://www.euronews.com/business/2024/12/06/frances-canal-set-to-cancel-terrestrial-tv-offerings-ahead-of-london-ipo,0.5225,NEGATIVE,0.9974,0.5138888888888888,NEGATIVE,0.9104
12/6/2024,Le Monde.fr,Germany pushes for Mercosur deal: 'Must not miss unique opportunity',"Berlin urged 'pragmatism' and 'compromise' to finalize the world's largest free-trade zone, while France, Italy and Poland have voice strong opposition over...",https://www.lemonde.fr/en/germany/article/2024/12/06/germany-pushes-for-mercosur-deal-must-not-miss-unique-opportunity_6735378_146.html,0.5033333333333333,POSITIVE,0.7597,0.5125,NEGATIVE,0.8806
12/6/2024,White & Case LLP,Shareholders’ Rights & Shareholder Activism 2024 in France,"White & Case partners Diane Lamarche, Saam Golshani, Félix Thillaye and senior associate Victoire Segard have co-authored the France chapter of the Chambers...",https://www.whitecase.com/insight-our-thinking/shareholders-rights-shareholder-activism-2024-france,0.49666666666666665,POSITIVE,0.9893,0.49799999999999994,POSITIVE,0.9942
12/6/2024,Le Monde.fr,"Notre-Dame, 'France's most visited monument,' will welcome back millions of tourists","The cathedral was the most visited monument in France before its closure, with 12 million visitors a year. It will reopen to the public on December 8.",https://www.lemonde.fr/en/economy/article/2024/12/06/notre-dame-france-s-most-visited-monument-will-welcome-back-millions-of-tourists_6735375_19.html,0.5033333333333333,POSITIVE,0.997,0.5050000000000001,POSITIVE,0.9889
12/6/2024,European Council on Foreign Relations (ECFR),Keeping Paris in: How Europeans should respond to France’s political turmoil,"French prime minister Michel Barnier has been ousted following a vote of no confidence. European governments need to demonstrate that, despite France's...",https://ecfr.eu/article/keeping-paris-in-how-europeans-should-respond-to-frances-political-turmoil/,0.5090000000000001,POSITIVE,0.9976,0.4992857142857143,NEGATIVE,0.9209
12/6/2024,Gloucestershire Live,Tens of thousands of UK drivers sent penalty letters from France,"Tens of thousands of British drivers have been hit with driving fines from France. More than 60,000 penalties were issued in 2023 alone for breaking French...",https://www.gloucestershirelive.co.uk/news/uk-world-news/tens-thousands-uk-drivers-sent-9772417,0.5,NEGATIVE,0.9966,0.50125,NEGATIVE,0.9948
12/6/2024,Broadcast,France Télévisions preps Pernel docudrama on Egypt,Six-part show will use CGI and science to bring stories of the pharaohs to life. Explorers of Ancient Egypt - Pernel. Explorers of Ancient Egypt. France...,https://www.broadcastnow.co.uk/broadcast-international/france-televisions-preps-pernel-docudrama-on-egypt/5199856.article,0.5,POSITIVE,0.9759,0.4991666666666667,POSITIVE,0.9999
12/6/2024,NHK,France's Macron vows to stay in office until term ends,"French President Emmanuel Macron says he will appoint a new prime minister, and will stay in office until his term ends in 2027.",https://www3.nhk.or.jp/nhkworld/en/news/20241206_06/,0.5,POSITIVE,0.8649,0.515,POSITIVE,0.9556
12/6/2024,Reuters,"Morning Bid: Long bond yields defused ahead of payrolls, France rallies","A look at the day ahead in U.S. and global markets from Mike Dolan. Somewhat counter to post-election narratives and many new year outlooks, long-dated U.S....",https://www.reuters.com/markets/us/global-markets-view-usa-2024-12-06/,0.505,NEGATIVE,0.9145,0.5255,POSITIVE,0.9894
12/6/2024,POLITICO.eu,French Socialist leader extends olive branch to Macron as talks on next government begin,The left is under pressure after it toppled Prime Minister Barnier with the help of the far right.,https://www.politico.eu/article/france-socialist-leader-olivier-faure-holds-olive-branch-emmanuel-macron/,0.505,POSITIVE,0.9528,0.5163636363636365,NEGATIVE,0.9842
12/6/2024,London Evening Standard,The crisis in France is Macron's responsibility,"France, at the end of an extraordinary week, is stranded between the (loss of) power - and the glory it loves to project to the outside world.",https://www.standard.co.uk/comment/prime-minister-emmanuel-macron-michel-barnier-france-vote-no-confidence-b1198390.html,0.5133333333333333,POSITIVE,0.9968,0.495,NEGATIVE,0.9875
12/6/2024,CGA Strategy,Sipping through France: The latest trends in bars and restaurants,"Sales in France's bars and restaurants have been under pressure this year, but CGA by NielsenIQ's data reveals how suppliers and venues can capitalise on...",https://cgastrategy.com/sipping-through-france-the-latest-trends-in-bars-and-restaurants/,0.545,POSITIVE,0.9994,0.5033333333333333,POSITIVE,0.7264
12/6/2024,Catholic Herald,The restoration of Notre Dame Cathedral was a struggle for the soul of France,"On Sunday, Notre Dame de Paris will be re-opened, re-ordered after the inferno that overcame her. As darkness fell over Paris on 15 April 2019,...",https://catholicherald.co.uk/the-restoration-of-notre-dame-cathedral-was-a-struggle-for-the-soul-of-france/,0.5,POSITIVE,0.9644,0.4992857142857143,POSITIVE,0.7494
12/6/2024,Financial Times,Marine Le Pen’s show of force puts France on notice,"For more than a decade, France had been accustomed to Marine Le Pen trying to “detoxify” her far-right party's image and prove it was ready to govern.",https://www.ft.com/content/2cf7802e-d36d-43fa-bd92-49f422075a23,0.5650000000000001,POSITIVE,0.999,0.498125,POSITIVE,0.5249
12/6/2024,Le Monde.fr,"Paul Magnette, leader of Belgium's Socialists: 'France's political rules make parliamentary democracy very difficult'","In an interview with 'Le Monde,' the president of Belgium's Socialist Party argues that France's two-round majority system generates a culture that is the...",https://www.lemonde.fr/en/opinion/article/2024/12/06/paul-magnette-leader-of-belgium-s-socialists-france-s-political-rules-make-parliamentary-democracy-very-difficult_6735345_23.html,0.5033333333333333,NEGATIVE,0.9913,0.5016666666666667,POSITIVE,0.844
12/6/2024,Le Monde.fr,'Macron is primarily responsible for France's unprecedented and hazardous political situation',"COLUMN. The French president, brushing aside calls to resign, is looking to appear as the guarantor of the country's institutions.",https://www.lemonde.fr/en/politics/article/2024/12/06/macron-is-primarily-responsible-for-france-s-unprecedented-and-hazardous-political-situation_6735337_5.html,0.5033333333333333,POSITIVE,0.8849,0.49874999999999997,POSITIVE,0.6071
12/5/2024,Le Monde.fr,The great silence of Notre-Dame's clergy,"'The story of Notre-Dame' (4/5). Partially destroyed by a fire on April 15, 2019, President Emmanuel Macron promised the cathedral would be rebuilt within...",https://www.lemonde.fr/en/france/article/2024/12/06/the-great-silence-of-notre-dame-s-clergy_6735330_7.html,0.5033333333333333,POSITIVE,0.7992,0.503,POSITIVE,0.7915
12/5/2024,Le Monde.fr,Pelicot rape trial: Co-defendants plead manipulation and lack of intent,"All week, lawyers for the men accused of raping Gisèle Pelicot while her husband Dominique drugged her made their closing arguments.",https://www.lemonde.fr/en/france/article/2024/12/06/pelicot-rape-trial-co-defendants-plead-manipulation-and-lack-of-intent_6735408_7.html,0.5033333333333333,NEGATIVE,0.9838,0.5061111111111111,POSITIVE,0.7787
12/5/2024,YouTube · Face the Nation,Analyzing France’s political situation after prime minister’s resignation,French President Emmanuel Macron is accusing his political opponents of creating chaos after left and right-wing lawmakers voted to oust his prime minister...,https://www.youtube.com/watch?v=6T1ViXLI-TE,0.4975,POSITIVE,0.9568,0.5021428571428571,NEGATIVE,0.991
12/5/2024,YouTube · Guardian News,France's Macron says he will stay on 'until the end' of his mandate as president,French President Emmanuel Macron reaffirmed he would stay on until the end of his mandate in May 2027 in an address to the nation held a day after lawmakers...,https://www.youtube.com/watch?v=EcibZsYsJmU,0.52125,NEGATIVE,0.7263,0.5307142857142858,POSITIVE,0.8503
12/5/2024,IHF,Can France compete in a new scenario?,"It seems that every time a tournament comes around for France, we are either talking about a legend retiring and/or and a new generation coming through.",https://www.ihf.info/media-center/news/can-france-compete-new-scenario,0.5,NEGATIVE,0.8353,0.6000000000000001,NEGATIVE,0.6976
12/5/2024,Institute for the Study of War,Institute for the Study of War,The ongoing election dispute between Jubbaland and the SFG sparked a brief firefight in late November and continues to pose a heightened threat of further...,https://www.understandingwar.org/backgrounder/africa-file-december-5-2024-french-influence-africa-erodes-further-syria%E2%80%99s-impact,0.505,NEGATIVE,0.817,0.505,NEGATIVE,0.6402
12/5/2024,"ABC News - Breaking News, Latest News and Videos",Russian stowaway charged with sneaking onto flight to France released from custody,The Russian woman accused of sneaking onto a Delta flight from New York to Paris has been charged with knowingly and intentionally secreting herself aboard...,https://abcnews.go.com/US/russian-stowaway-now-charged-sneaking-delta-flight-france/story?id=116488794,0.5407142857142857,NEGATIVE,0.792,0.5038888888888889,NEGATIVE,0.9984
12/5/2024,POLITICO.eu,Why markets and the EU aren’t panicking over France’s budget mess — yet,The financial storm Prime Minister Michel Barnier said would follow if he was toppled hasn't materialized. Was he exaggerating or are markets simply being...,https://www.politico.eu/article/eu-markets-michel-barnier-european-commission-cac40-german-political-risk-global-finances-monetary-affairs/,0.505,POSITIVE,0.912,0.514375,NEGATIVE,0.9996
12/5/2024,France ONU,Gaza : France regrets that the draft resolution could not be adopted,"Mr. President,. France would like to thank the elected members of the Security Council for preparing this draft resolution, and regrets that it could not be...",https://onu.delegfrance.org/gaza-france-regrets-that-the-draft-resolution-could-not-be-adopted,0.4975,NEGATIVE,0.9984,0.505,POSITIVE,0.9802
12/5/2024,France 24,Macron blames alliance of 'extreme left and extreme right' for fall of French government,"In a televised address on Thursday, French President Emmanuel Macron blamed an alliance of the far right and far left for the historic no-confidence vote...",https://www.france24.com/en/europe/20241205-macron-to-address-nation-following-pm-barnier-resignation-political-crisis,0.495,NEGATIVE,0.9821,0.49850000000000005,NEGATIVE,0.9265
12/5/2024,LSE Blogs,Chaos in the numbers – the strange case of France’s budget deficit,"France's fiscal challenges offer important lessons for the rest of Europe, following the collapse of Michel Barnier's French government.",https://blogs.lse.ac.uk/europpblog/2024/12/05/chaos-in-the-numbers-the-strange-case-of-frances-budget-deficit/,0.5,NEGATIVE,0.9774,0.4992857142857143,POSITIVE,0.9901
12/5/2024,ANU College of ARTS & SOCIAL SCIENCES,What does France’s vote of no confidence mean?,"Article by Dr Romain Fathi, ANU School of History.The minority government of right-wing Prime Minister Michel Barnier has been ousted by an unlikely...",https://cass.anu.edu.au/news/what-does-frances-vote-no-confidence-mean,0.505,NEGATIVE,0.9448,0.505,NEGATIVE,0.8847
12/7/2024,The New York Times,"With Pageantry and Dignitaries, France Unveils a Reborn Notre-Dame","Five years after a ruinous fire, the reopening of the cathedral restored it in full glory to the Paris skyline and delivered a much-needed morale boost for...",https://www.nytimes.com/2024/12/07/world/europe/france-notre-dame-reopening.html,0.6433333333333335,POSITIVE,0.9979,0.5,POSITIVE,0.9991
12/7/2024,CBS News,"Trump in Paris for reopening of Notre Dame Cathedral, meets with Macron and Zelenskyy","President-elect Donald Trump, on his first international trip since he was elected to the White House, also met with Britain's Prince William.",https://www.cbsnews.com/news/trump-paris-france-notre-dame-cathedral-macron-prince-william/,0.5425,POSITIVE,0.992,0.5005555555555555,POSITIVE,0.9782
12/7/2024,Daily Express,EU civil war erupts as France considers 'blocking' major new trade deal,France is among a number of EU states trying to block a landmark trade deal between the bloc and the Mercosur bloc in South America.,https://www.express.co.uk/news/world/1985922/eu-south-america-trade-deal,0.4925,NEGATIVE,0.9784,0.55,NEGATIVE,0.8274
12/7/2024,The New York Times,"Notre-Dame Cathedral Reopens in Paris, 5 Years After Fire: Live Updates","A centuries-old bell rang and an archbishop knocked at the Gothic cathedral's great doors, which reopened for a V.I.P. ceremony after its monumental...",https://www.nytimes.com/live/2024/12/07/world/notre-dame-reopen,0.6433333333333335,POSITIVE,0.9948,0.5083333333333333,POSITIVE,0.952
12/7/2024,AP News,An archbishop's knock formally restores Notre Dame to life as winds howl and heads of state look on,France's Notre Dame Cathedral is reopening its doors for the first time since a devastating fire nearly destroyed the 861-year-old landmark in 2019.,https://apnews.com/article/france-notre-dame-reopening-paris-macron-f2543dc70b4d89b256cde9aa53bbbd44,0.5425,POSITIVE,0.9942,0.5070833333333334,POSITIVE,0.9943
12/7/2024,This is Money,London back in favour with banks amid chaos in France and Germany,Lenders have been shifting operations to cities including Paris and Frankfurt since the UK left the EU. But some are now pausing any non-essential moves.,https://www.thisismoney.co.uk/money/markets/article-14168265/London-favour-banks-amid-chaos-France-Germany.html,0.53,POSITIVE,0.6137,0.50125,NEGATIVE,0.9823
12/7/2024,Euronews.com,"Germany, France and Poland condemn police violence in Georgia","The foreign ministers demanded that 'fundamental rights, including freedom of peaceful assembly and freedom of expression, must be upheld and protected as...",https://www.euronews.com/my-europe/2024/12/07/germany-and-france-slam-police-violence-against-pro-eu-protesters-in-georgia,0.5225,NEGATIVE,0.9842,0.5007142857142857,POSITIVE,0.7392
12/7/2024,Reuters,"Notre-Dame rises from ruins of fire, restorers and first responders get ovation","The 860-year-old building has a new spire and rib vaulting, flying buttresses and stone gargoyles are returned to their past glory, and the white stone and...",https://www.reuters.com/world/europe/notre-dame-cathedral-reopens-saturday-five-years-after-fire-2024-12-07/,0.505,POSITIVE,0.9973,0.507,POSITIVE,0.9786
12/7/2024,Le Monde.fr,Notre-Dame de Paris: The reopening ceremony as it happened,"Notre-Dame de Paris is reopening on Saturday with a weekend of invite-only ceremonies, five years after the 2019 fire that ravaged the world heritage...",https://www.lemonde.fr/en/france/live/2024/12/07/paris-s-notre-dame-cathedral-celebrates-grand-reopening-five-years-after-fire-follow-our-live-blog_6735521_7.html,0.5033333333333333,POSITIVE,0.9969,0.5,POSITIVE,0.9963
12/7/2024,Vatican News,Pope: Rebirth of Notre Dame a sign of renewal for the Church in France,"As Notre Dame Cathedral reopens its doors for worship, five years after a fire left it in ruins, Pope Francis has a heartfelt message of solidarity, ...",https://www.vaticannews.va/en/pope/news/2024-12/pope-francis-message-reopening-notre-dame-cathedral-france.html,0.5425,POSITIVE,0.9995,0.50125,POSITIVE,0.9981
12/7/2024,Australian Broadcasting Corporation,New Caledonia faces further uncertainty as French government collapse casts doubt on rebuilding efforts,The collapse of France's government has thrown New Caledonia into fresh uncertainty as it tries to recover from its worst civil unrest in decades.,https://www.abc.net.au/news/2024-12-08/france-government-collapse-barnier-new-caledonia-uncertainty/104694120,0.5516666666666666,NEGATIVE,0.9975,0.54,NEGATIVE,0.9762
12/7/2024,Civil Georgia,President Zurabishvili Visits France,"Georgian President Salome Zurabishvili is in Paris, France, for the opening of the restored Notre Dame cathedral, an event attended by many world lead.",https://civil.ge/archives/642611,0.5,POSITIVE,0.8607,0.51,POSITIVE,0.9962
12/7/2024,France 24,"Macron, Trump, Zelensky hold trilateral on sidelines of Notre-Dame ceremony",French President Emmanuel Macron on Saturday hosted three-way talks with his Ukrainian counterpart Volodymyr Zelensky and US president-elect Donald Trump in...,https://www.france24.com/en/france/20241207-macron-trump-zelensky-hold-trilateral-on-sidelines-of-notre-dame-ceremony,0.495,POSITIVE,0.9942,0.5033333333333333,POSITIVE,0.8697
12/7/2024,PBS,Trump meets with France’s Macron and Ukraine’s Zelenskyy during visit to Paris,"The president-elect's visit to France, ahead of a celebration of the reopening of Notre Dame Cathedral five years after a devastating fire, comes as Macron...",https://www.pbs.org/newshour/politics/trump-meets-with-frances-macron-and-ukraines-zelenskyy-during-visit-to-paris,0.5,POSITIVE,0.8458,0.5,POSITIVE,0.9936
12/7/2024,YouTube · World Rugby,France win try-fest 🔥 | New Zealand v France | HSBC SVNS Cape Town 2024 | Men's Highlights,France 7s put on a try-scoring masterclass against the New Zealand sevens as they qualified for the Cape Town SVNS semi-finals!,https://www.youtube.com/watch?v=-xAsQSOKe88,0.5275000000000001,POSITIVE,0.9988,0.5303333333333333,POSITIVE,0.999
12/7/2024,The Independent,"Germany, France and Poland condemn use of force against protesters in Georgia","The foreign ministers of Germany, France and Poland have strongly condemned “the disproportionate use of force"" against peaceful protesters and the...",https://www.independent.co.uk/news/uk/politics/ap-germany-poland-france-antony-blinken-b2660554.html,0.5,NEGATIVE,0.9876,0.5118750000000001,NEGATIVE,0.9831
12/7/2024,BBC,"A world class champion freestyle skier's guide to La Plagne, France","Tess Ledeux grew up on the slopes of La Plagne and now she's a world-class freestyle champion. Here are her picks for her home slope, from après-ski to...",https://www.bbc.com/travel/article/20241206-a-ski-champions-guide-to-la-plagne-france,0.5,POSITIVE,0.9996,0.5127777777777778,POSITIVE,0.991
12/7/2024,Global News,Notre Dame reopens its doors to Macron and other world leaders in a rare symbol of unity,France's iconic Notre Dame Cathedral is formally reopening its doors on Saturday for the first time since a devastating fire nearly destroyed the...,https://globalnews.ca/news/10906958/notre-dame-cathedral-france-reopens/,0.6025,POSITIVE,0.9988,0.512,POSITIVE,0.9935
12/7/2024,The Independent,"If France and Germany don’t steady their ship, democracy may suffer","As chaos reigns in Europe and populism surges across the globe, there are only a few pockets of hope left, says John Kampfner, and it is down to the...",https://www.independent.co.uk/news/world/europe/europe-populism-macron-scholz-b2660069.html,0.5,NEGATIVE,0.9968,0.5062500000000001,POSITIVE,0.7423
12/7/2024,The Economic Times,Notre-Dame cathedral re-opens today: 5 unique facts you must know about France's iconic medieval landmark,"France's iconic Notre Dame Cathedral, situated on an island in the River Seine in Paris, is formally reopening its doors on Saturday for the first time...",https://m.economictimes.com/news/international/global-trends/notre-dame-cathedral-re-opens-today-5-unique-facts-you-must-know-about-frances-iconic-medieval-landmark/articleshow/116077391.cms,0.525,POSITIVE,0.9992,0.5175,POSITIVE,0.9979
12/7/2024,Le Monde.fr,Notre-Dame or the strength of France's soft power,"Liturgical celebration, architectural and technical event, diplomatic summit, global spectacle, unifying symbol in the midst of a political crisis.",https://www.lemonde.fr/en/opinion/article/2024/12/07/notre-dame-or-the-strength-of-france-s-soft-power_6735511_23.html,0.5033333333333333,POSITIVE,0.9995,0.5058333333333334,POSITIVE,0.9998
12/7/2024,Le Monde.fr,"'Macron once again finds himself alone on stage, sharing it with no one'","COLUMN. Far from rushing to appoint a new prime minister, Emmanuel Macron is once again dragging his feet, happy to be back at the center of attention.",https://www.lemonde.fr/en/france/article/2024/12/07/macron-once-again-finds-himself-alone-on-stage-sharing-it-with-no-one_6735504_7.html,0.5033333333333333,POSITIVE,0.9991,0.5125000000000001,POSITIVE,0.9961
12/7/2024,Daily Express,Beautiful town in France says 'too many tourists' after half of its locals abandon homes,A picturesque town in the south of France has seen its population drop by almost 40% because of a rise in short term holiday lets.,https://www.express.co.uk/news/world/1985688/town-in-france-limits-tourism-lets,0.4925,NEGATIVE,0.9973,0.49899999999999994,NEGATIVE,0.7914
12/7/2024,Le Monde.fr,"EU, Mercosur seal free trade deal in a setback for France","After 25 years of negotiations, the European Commission and five South American nations have agreed on a text to facilitate trade. The agreement still has...",https://www.lemonde.fr/en/economy/article/2024/12/07/eu-mercosur-seal-free-trade-deal-in-a-setback-for-france_6735498_19.html,0.5033333333333333,POSITIVE,0.5219,0.515,NEGATIVE,0.8585
12/7/2024,YouTube · SABC News,France | Macron struggles to find a new prime minister,French President Emmanuel Macron is navigating a tough political landscape as he searches for a new prime minister to steer France's fragmented parliament.,https://www.youtube.com/watch?v=PCSphqDxB20,0.52125,NEGATIVE,0.9298,0.5607142857142857,POSITIVE,0.7047
12/7/2024,Financial Times,How a divided France came together to rebuild Notre-Dame,"Bureaucrats, billionaire donors, artisans and builders united to deliver a national project at a time of political strife.",https://www.ft.com/content/2f6fc768-e13f-4470-b1fd-7a9c7065e3e9,0.5650000000000001,POSITIVE,0.9749,0.5057142857142857,POSITIVE,0.9964
12/7/2024,Le Monde.fr,"In France's Brittany, the weariness of left-wing voters","Several thousand people marched in the city of Rennes on Thursday to defend the civil service. In this social-democratic stronghold, the resignation of...",https://www.lemonde.fr/en/politics/article/2024/12/07/in-brittany-the-weariness-of-left-wing-voters_6735477_5.html,0.5033333333333333,NEGATIVE,0.995,0.49833333333333335,NEGATIVE,0.7585
12/6/2024,Le Monde.fr,Notre-Dame de Paris re-opening in pictures,"The Paris cathedral's grand re-opening weekend kicked off on Saturday, with a liturgical ceremony marked by the blessing of the monument's doors and the...",https://www.lemonde.fr/en/france/article/2024/12/07/notre-dame-de-paris-re-opening-in-pictures_6735545_7.html,0.5033333333333333,POSITIVE,0.9087,0.5042857142857143,POSITIVE,0.9989
12/6/2024,Le Monde.fr,"In France, neo-cafés are booming",The traditional black coffee served at bar counters is becoming increasingly less popular in France. A new wave of coffee shops is emerging to cater to the...,https://www.lemonde.fr/en/economy/article/2024/12/07/in-france-neo-cafes-are-booming_6735529_19.html,0.5033333333333333,POSITIVE,0.9859,0.5,POSITIVE,0.9883
12/6/2024,Le Monde.fr,Notre-Dame reopening to be held indoors due to weather,"The ceremony for the grand reopening of France's Notre-Dame Cathedral will be held entirely indoors due to an inclement weather forecast, the Elysée Palace...",https://www.lemonde.fr/en/france/article/2024/12/06/notre-dame-reopening-to-be-held-indoors-due-to-weather_6735417_7.html,0.5033333333333333,NEGATIVE,0.9175,0.4942857142857142,NEGATIVE,0.8052
12/6/2024,Reuters,"EU, Mercosur leaders react to free trade deal","The European Union and South America's Mercosur bloc struck an agreement on a long-delayed free trade deal on Friday, though it faces a lengthy battle for...",https://www.reuters.com/world/eu-mercosur-leaders-react-free-trade-deal-2024-12-06/,0.505,POSITIVE,0.702,0.5178571428571429,NEGATIVE,0.8963
12/6/2024,Le Monde.fr,Prince William to attend Notre-Dame cathedral reopening,King Charles's son will represent the UK alongside dozens of heads of state and government at the ceremony.,https://www.lemonde.fr/en/france/article/2024/12/06/prince-william-to-attend-notre-dame-cathedral-reopening_6735381_7.html,0.5033333333333333,POSITIVE,0.9904,0.5,POSITIVE,0.9956
12/8/2024,The Age,A new Flinders Lane venue channels what’s hot right now in France,"This new spot spanning restaurant, cellar door and wine bar promises to be more French than most of our French bistros. And there's a bargain lunch menu.",https://www.theage.com.au/goodfood/melbourne-eating-out/a-new-flinders-lane-venue-channels-what-s-hot-right-now-in-france-20241205-p5kw64.html,0.5,POSITIVE,0.999,0.5472222222222223,POSITIVE,0.9996
12/8/2024,BBC,Kylian Mbappe: Real Madrid forward says he remains committed to France,Kylian Mbappe says he remains committed to playing for France despite being left out of their last two squads.,https://www.bbc.co.uk/sport/football/articles/cvg69vr4300o,0.5,POSITIVE,0.9869,0.5233333333333333,POSITIVE,0.9921
12/8/2024,The Guardian,"The Guardian view on France’s political crisis: belatedly, Macron must look left",Editorial: The president's gamble on far-right support failed. The route to stability lies in the opposite direction.,https://www.theguardian.com/commentisfree/2024/dec/08/the-guardian-view-on-frances-political-crisis-belatedly-macron-must-look-left,0.5,NEGATIVE,0.7839,0.501,NEGATIVE,0.9998
12/8/2024,YouTube · World Rugby,South Africa WIN in Cape Town! | South Africa v France | HSBC SVNS Cape Town 2024 | Men's Highlights,South Africa 7s claimed their first trophy on home soil in EIGHT years with a huge win over the France 7s at the Cape Town HSBC SVNS.,https://www.youtube.com/watch?v=1iwPZMT2aN0,0.5275000000000001,POSITIVE,0.9994,0.5173333333333333,POSITIVE,0.997
12/8/2024,SA Rugby,HSBC SVNS Cape Town 2024 day two wrap,The Springbok Sevens team won the HSBC SVNS Cape Town title for the first time in nine years when they defeated France by 26-14 in a pulsating final at the...,https://www.sarugby.co.za/news-features/articles/2024/12/08/hsbc-svns-cape-town-2024-day-two-wrap/,0.5,POSITIVE,0.861,0.5207142857142857,POSITIVE,0.9989
12/8/2024,Leicester Tigers,Report | Tigers take a point from France,Leicester Tigers were defeated 42-28 by Union Bordeaux Begles in Round 1 of the new Investec Champions Cup season. The definition of a game of two halves;...,https://www.leicestertigers.com/news/report-icc1-2425,0.5,NEGATIVE,0.8731,0.508,POSITIVE,0.7461
12/8/2024,YouTube · World Rugby,INSANE ENDING! 🤯 | Fiji v France | HSBC SVNS Cape Town 2024 | Men's Highlights,An insane last minute try and conversion saw France 7s take down the Fiji sevens for a spot in the HSBC SVNS Cape Town Final.,https://www.youtube.com/watch?v=kevZBKjEsMg,0.5275000000000001,POSITIVE,0.6882,0.50125,POSITIVE,0.9033
